county_name	geoid	url	obs_count	iconic_taxon	common_name	sci_name	photo	photo_attribution	critter_obs_count
Moore County, TX	48341	http://www.inaturalist.org/observations?place_id=888	12	20978	Great Plains Toad	Anaxyrus cognatus	http://farm4.staticflickr.com/3365/3581908757_ea63088a5e_s.jpg	(c) tom spinker, some rights reserved (CC BY-NC-ND)	4
Rusk County, TX	48401	http://www.inaturalist.org/observations?place_id=904	170	47126	Buttonbush	Cephalanthus occidentalis	http://farm4.staticflickr.com/3479/3815441384_b72e78b8cd_s.jpg	(c) Carol Foil, some rights reserved (CC BY-NC-ND)	3
Franklin County, TX	48159	http://www.inaturalist.org/observations?place_id=2057	88	47178	Bluegill	Lepomis macrochirus	http://farm9.staticflickr.com/8249/8538678901_67f7baafc2_s.jpg	(c) Wisconsin Department of Natural Resources, some rights reserved (CC BY-ND)	2
Panola County, TX	48365	http://www.inaturalist.org/observations?place_id=2309	203	26036	Cottonmouth	Agkistrodon piscivorus	http://farm4.staticflickr.com/3041/2613243736_0dd70fbf54_s.jpg	(c) tom spinker, some rights reserved (CC BY-NC-ND)	4
Camp County, TX	48063	http://www.inaturalist.org/observations?place_id=2586	19	3	Greater Roadrunner	Geococcyx californianus	http://farm4.staticflickr.com/3185/3022100845_e6f14b12b3_s.jpg	(c) Nick Chill, some rights reserved (CC BY-NC-ND)	2
Bosque County, TX	48035	http://www.inaturalist.org/observations?place_id=1707	220	26036	Western Diamondback Rattlesnake	Crotalus atrox	http://farm2.staticflickr.com/1275/1347727277_5dae0335df_s.jpg	(c) Jerry Oldenettel, some rights reserved (CC BY-NC-SA)	9
Jim Hogg County, TX	48247	http://www.inaturalist.org/observations?place_id=1708	342	26036	Western Diamondback Rattlesnake	Crotalus atrox	http://farm2.staticflickr.com/1275/1347727277_5dae0335df_s.jpg	(c) Jerry Oldenettel, some rights reserved (CC BY-NC-SA)	26
Childress County, TX	48075	http://www.inaturalist.org/observations?place_id=2056	24	20978	Plains Leopard Frog	Lithobates blairi	http://farm1.staticflickr.com/32/46462009_608c9de164_s.jpg	(c) Zack, some rights reserved (CC BY-NC-SA)	2
Motley County, TX	48345	http://www.inaturalist.org/observations?place_id=273	8	26036	Texas Horned Lizard	Phrynosoma cornutum	http://farm1.staticflickr.com/184/395828737_dc53a4b698_s.jpg	(c) Amy  Buthod, some rights reserved (CC BY-NC-SA)	3
Stonewall County, TX	48433	http://www.inaturalist.org/observations?place_id=274	74	26036	Texas Horned Lizard	Phrynosoma cornutum	http://farm1.staticflickr.com/184/395828737_dc53a4b698_s.jpg	(c) Amy  Buthod, some rights reserved (CC BY-NC-SA)	11
Hamilton County, TX	48193	http://www.inaturalist.org/observations?place_id=272	46	26036	Western Diamondback Rattlesnake	Crotalus atrox	http://farm2.staticflickr.com/1275/1347727277_5dae0335df_s.jpg	(c) Jerry Oldenettel, some rights reserved (CC BY-NC-SA)	2
Webb County, TX	48479	http://www.inaturalist.org/observations?place_id=275	296	26036	Western Diamondback Rattlesnake	Crotalus atrox	http://farm2.staticflickr.com/1275/1347727277_5dae0335df_s.jpg	(c) Jerry Oldenettel, some rights reserved (CC BY-NC-SA)	16
Ector County, TX	48135	http://www.inaturalist.org/observations?place_id=318	68	26036	Long-nosed Snake	Rhinocheilus lecontei	http://farm5.staticflickr.com/4054/4484168924_9e1efbd1f9_s.jpg	(c) Kerry Matz, some rights reserved (CC BY-NC-SA)	5
Edwards County, TX	48137	http://www.inaturalist.org/observations?place_id=319	313	20978	Red-spotted Toad	Anaxyrus punctatus	http://media.eol.org/content/2012/06/15/06/10188_98_68.jpg	(c) Pompilid, some rights reserved (CC BY-SA)	11
Floyd County, TX	48153	http://www.inaturalist.org/observations?place_id=320	8	26036	Checkered Garter Snake	Thamnophis marcianus	http://farm5.staticflickr.com/4140/4941324911_d2a0e2b938_s.jpg	(c) Jerry Oldenettel, some rights reserved (CC BY-NC-SA)	2
Duval County, TX	48131	http://www.inaturalist.org/observations?place_id=315	131	26036	Texas Tortoise	Gopherus berlandieri	http://farm1.staticflickr.com/28/57391707_7c74624422_s.jpg	(c) Clinton & Charles Robertson, some rights reserved (CC BY-SA)	17
Colorado County, TX	48089	http://www.inaturalist.org/observations?place_id=316	339	20978	Coastal Plains Leopard Frog	Lithobates sphenocephalus utricularius	http://static.inaturalist.org/photos/46500/square.jpg	(c) elinpierce, all rights reserved, uploaded by Elin Pierce	9
Clay County, TX	48077	http://www.inaturalist.org/observations?place_id=317	393	40151	Black-tailed Prairie Dog	Cynomys ludovicianus	http://farm3.staticflickr.com/2481/3825518952_37184461bd_s.jpg	(c) Arthur Chapman, some rights reserved (CC BY-NC-SA)	9
Fisher County, TX	48151	http://www.inaturalist.org/observations?place_id=321	20	26036	Texas Horned Lizard	Phrynosoma cornutum	http://farm1.staticflickr.com/184/395828737_dc53a4b698_s.jpg	(c) Amy  Buthod, some rights reserved (CC BY-NC-SA)	5
Kendall County, TX	48259	http://www.inaturalist.org/observations?place_id=379	2201	20978	Gulf Coast Toad	Incilius nebulifer	http://farm8.staticflickr.com/7284/9310005096_3247041ac9_s.jpg	(c) Jeromi Hefner, some rights reserved (CC BY)	84
Lamb County, TX	48279	http://www.inaturalist.org/observations?place_id=380	19	3	Red-tailed Hawk	Buteo jamaicensis	http://farm4.staticflickr.com/3233/2939911664_a9e7513df5_s.jpg	(c) sarbhloh, some rights reserved (CC BY-NC-ND)	3
Shelby County, TX	48419	http://www.inaturalist.org/observations?place_id=385	36	47126	White milkweed	Asclepias variegata	http://farm8.staticflickr.com/7184/7149460925_51674cabcf_s.jpg	(c) Eleanor, some rights reserved (CC BY-NC)	2
Red River County, TX	48387	http://www.inaturalist.org/observations?place_id=384	40	26036	Diamondback Watersnake	Nerodia rhombifer	http://farm3.staticflickr.com/2324/2456118920_ccd523cf2d_s.jpg	(c) Douglas Mills, some rights reserved (CC BY-NC-ND)	3
Wilbarger County, TX	48487	http://www.inaturalist.org/observations?place_id=386	152	26036	Texas Horned Lizard	Phrynosoma cornutum	http://farm1.staticflickr.com/184/395828737_dc53a4b698_s.jpg	(c) Amy  Buthod, some rights reserved (CC BY-NC-SA)	13
Washington County, TX	48477	http://www.inaturalist.org/observations?place_id=408	284	40151	Bobcat	Lynx rufus	http://farm4.staticflickr.com/3158/2936639211_ecd5e967ce_s.jpg	(c) matt knoth, some rights reserved (CC BY-NC-ND)	11
Travis County, TX	48453	http://www.inaturalist.org/observations?place_id=431	19000	26036	Texas Spiny Lizard	Sceloporus olivaceus	http://farm2.staticflickr.com/1121/4731885171_44da201ef4_s.jpg	(c) Matthew High, some rights reserved (CC BY-NC)	167
Val Verde County, TX	48465	http://www.inaturalist.org/observations?place_id=405	886	26036	Gray-banded Kingsnake	Lampropeltis alterna	http://farm1.staticflickr.com/56/159403453_e315ca3510_s.jpg	(c) Suzanne Phillips, some rights reserved (CC BY-NC)	24
Comanche County, TX	48093	http://www.inaturalist.org/observations?place_id=806	43	47158	Monarch	Danaus plexippus	http://farm4.staticflickr.com/3224/2972095940_9bc2608e00_s.jpg	(c) TexasEagle, some rights reserved (CC BY-NC)	10
Harrison County, TX	48203	http://www.inaturalist.org/observations?place_id=816	1311	26036	Red-eared Slider	Trachemys scripta elegans	http://static.inaturalist.org/photos/49935/square.jpg?1444359856	(c) Syd Phillips, some rights reserved (CC BY-NC)	11
Hidalgo County, TX	48215	http://www.inaturalist.org/observations?place_id=817	5025	3	Great Kiskadee	Pitangus sulphuratus	https://farm6.staticflickr.com/5328/9305200312_9e9d1ef741_s.jpg	(c) Dario Sanches, some rights reserved (CC BY-SA)	57
Martin County, TX	48317	http://www.inaturalist.org/observations?place_id=830	15	26036	Texas Horned Lizard	Phrynosoma cornutum	http://farm1.staticflickr.com/184/395828737_dc53a4b698_s.jpg	(c) Amy  Buthod, some rights reserved (CC BY-NC-SA)	3
Gaines County, TX	48165	http://www.inaturalist.org/observations?place_id=813	129	26036	Ornate Box Turtle	Terrapene ornata	http://farm8.staticflickr.com/7128/7414357706_6893daa089_s.jpg	(c) Eric Osmundson, some rights reserved (CC BY-NC-SA)	9
Gray County, TX	48179	http://www.inaturalist.org/observations?place_id=814	9	20978	Mexican Spadefoot	Spea multiplicata	http://farm4.staticflickr.com/3138/2660414682_f72591e7e7_s.jpg	(c) J. N. Stuart, some rights reserved (CC BY-NC-ND)	1
Hale County, TX	48189	http://www.inaturalist.org/observations?place_id=815	3	47126	Yuccas	Yucca	http://farm4.staticflickr.com/3352/3489822055_3282333a07_s.jpg	(c) Rob Warde, some rights reserved (CC BY-NC-ND)	1
Angelina County, TX	48005	http://www.inaturalist.org/observations?place_id=831	1586	3	Great Egret	Ardea alba	http://farm1.staticflickr.com/190/482019538_15b7e2311d_s.jpg	(c) Mike Baird, some rights reserved (CC BY)	60
El Paso County, TX	48141	http://www.inaturalist.org/observations?place_id=982	2026	47126	Ocotillo	Fouquieria splendens	http://static.inaturalist.org/photos/34671/square.jpg?1444322062	(c) Scott Cox, some rights reserved (CC BY-NC-ND)	32
Van Zandt County, TX	48467	http://www.inaturalist.org/observations?place_id=1220	120	20978	Crawfish Frog	Lithobates areolatus	http://static.inaturalist.org/photos/42385/square.JPG?1401924196	(c) mikeygraz, all rights reserved, uploaded by Michael Graziano	8
Loving County, TX	48301	http://www.inaturalist.org/observations?place_id=1205	10	47158	Variegated Meadowhawk	Sympetrum corruptum	http://farm9.staticflickr.com/8439/7786076162_f63060cfc0_s.jpg	(c) Steve Berardi, some rights reserved (CC BY-SA)	2
Bowie County, TX	48037	http://www.inaturalist.org/observations?place_id=883	149	3	Great Blue Heron	Ardea herodias	http://farm4.staticflickr.com/3234/3020707979_b5bee7ddc0_s.jpg	(c) Mike Baird, some rights reserved (CC BY)	5
McLennan County, TX	48309	http://www.inaturalist.org/observations?place_id=903	163	26036	Snapping Turtle	Chelydra serpentina	http://farm4.staticflickr.com/3175/2850135743_563b1b7a3e_s.jpg	(c) Karim Rezk, some rights reserved (CC BY-NC-ND)	4
Young County, TX	48503	http://www.inaturalist.org/observations?place_id=915	62	47158	Common Whitetail	Plathemis lydia	http://farm1.staticflickr.com/237/514077463_fcc4dd4afe_s.jpg	(c) Henry T. McLin, some rights reserved (CC BY-NC-ND)	3
Medina County, TX	48325	http://www.inaturalist.org/observations?place_id=1206	435	20978	Gulf Coast Toad	Incilius nebulifer	http://farm8.staticflickr.com/7284/9310005096_3247041ac9_s.jpg	(c) Jeromi Hefner, some rights reserved (CC BY)	8
Hartley County, TX	48205	http://www.inaturalist.org/observations?place_id=1551	8	3	American Kestrel	Falco sparverius	http://farm4.staticflickr.com/3418/3213612671_8cfcf8e5e1_s.jpg	(c) Blake Matheson, some rights reserved (CC BY-NC)	1
Hemphill County, TX	48211	http://www.inaturalist.org/observations?place_id=1554	71	47178	Bluegill	Lepomis macrochirus	http://farm9.staticflickr.com/8249/8538678901_67f7baafc2_s.jpg	(c) Wisconsin Department of Natural Resources, some rights reserved (CC BY-ND)	3
Fort Bend County, TX	48157	http://www.inaturalist.org/observations?place_id=1556	946	26036	Western Cottonmouth	Agkistrodon piscivorus leucostoma	http://farm3.staticflickr.com/2027/2651916875_024b442ee6_s.jpg	(c) tom spinker, some rights reserved (CC BY-NC-ND)	71
Caldwell County, TX	48055	http://www.inaturalist.org/observations?place_id=1223	256	26036	Western Diamondback Rattlesnake	Crotalus atrox	http://farm2.staticflickr.com/1275/1347727277_5dae0335df_s.jpg	(c) Jerry Oldenettel, some rights reserved (CC BY-NC-SA)	7
Galveston County, TX	48167	http://www.inaturalist.org/observations?place_id=1557	3030	47126	Macartney's Rose	Rosa bracteata	https://farm3.staticflickr.com/2820/9563634134_40ff5f9b6d_s.jpg	(c) Real Jardín Botánico, some rights reserved (CC BY-NC-ND)	105
Burnet County, TX	48053	http://www.inaturalist.org/observations?place_id=1909	1168	3	Black Vulture	Coragyps atratus	http://static.inaturalist.org/photos/1739822/square.jpg?1444848426	(c) D. Alexander Carrillo Mtz., some rights reserved (CC BY)	8
Irion County, TX	48235	http://www.inaturalist.org/observations?place_id=564	28	26036	Great Plains Ratsnake	Pantherophis emoryi	http://farm5.staticflickr.com/4084/4975125306_a735dc8979_s.jpg	(c) A. Jaszlics, some rights reserved (CC BY-NC)	2
Dewitt County, TX	48123	http://www.inaturalist.org/observations?place_id=1877	100	26036	Cagle's Map Turtle	Graptemys caglei	http://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Graptemys_caglei_hatchling.jpg/75px-Graptemys_caglei_hatchling.jpg	(c) Mokele, some rights reserved (CC BY-SA)	3
Bell County, TX	48027	http://www.inaturalist.org/observations?place_id=1878	350	26036	Green Anole	Anolis carolinensis	http://static.inaturalist.org/photos/2626904/square.jpg?1447012355	(c) Roberto R. Calderón, some rights reserved (CC BY-NC)	6
Zapata County, TX	48505	http://www.inaturalist.org/observations?place_id=734	205	3	Pyrrhuloxia	Cardinalis sinuatus	http://farm4.staticflickr.com/3555/3333987397_899c4f7f1b_s.jpg	(c) Dmitry Mozzherin, some rights reserved (CC BY-NC-SA)	4
Cochran County, TX	48079	http://www.inaturalist.org/observations?place_id=804	16	47126	Horsetail milkweed	Asclepias subverticillata	http://farm5.staticflickr.com/4150/4845218852_a24cc2a85e_s.jpg	(c) Carolannie--slow return, some rights reserved (CC BY-NC-ND)	2
Comal County, TX	48091	http://www.inaturalist.org/observations?place_id=805	625	26036	Green Anole	Anolis carolinensis	http://static.inaturalist.org/photos/2626904/square.jpg?1447012355	(c) Roberto R. Calderón, some rights reserved (CC BY-NC)	13
Chambers County, TX	48071	http://www.inaturalist.org/observations?place_id=802	886	26036	Gulf Coast Ribbon Snake	Thamnophis proximus orarius	http://media.eol.org/content/2011/10/06/10/35874_98_68.jpg	(c) 2010 Matthew Niemiller, some rights reserved (CC BY-NC)	63
Cherokee County, TX	48073	http://www.inaturalist.org/observations?place_id=803	56	47126	Angel's Trumpets	Brugmansia	http://farm3.staticflickr.com/2359/2254362703_38b7f292c7_s.jpg	(c) Arria Belli, some rights reserved (CC BY-SA)	2
Dallam County, TX	48111	http://www.inaturalist.org/observations?place_id=807	61	3	Ferruginous Hawk	Buteo regalis	http://farm4.staticflickr.com/3086/3129167285_5dc135a810_s.jpg	(c) Jerry Oldenettel, some rights reserved (CC BY-NC-SA)	12
Willacy County, TX	48489	http://www.inaturalist.org/observations?place_id=910	374	26036	Texas Tortoise	Gopherus berlandieri	http://farm1.staticflickr.com/28/57391707_7c74624422_s.jpg	(c) Clinton & Charles Robertson, some rights reserved (CC BY-SA)	27
Wichita County, TX	48485	http://www.inaturalist.org/observations?place_id=911	471	26036	Red-eared Slider	Trachemys scripta elegans	http://static.inaturalist.org/photos/49935/square.jpg?1444359856	(c) Syd Phillips, some rights reserved (CC BY-NC)	13
Zavala County, TX	48507	http://www.inaturalist.org/observations?place_id=914	108	3	Red-tailed Hawk	Buteo jamaicensis	http://farm4.staticflickr.com/3233/2939911664_a9e7513df5_s.jpg	(c) sarbhloh, some rights reserved (CC BY-NC-ND)	4
Terrell County, TX	48443	http://www.inaturalist.org/observations?place_id=895	938	26036	Western Diamondback Rattlesnake	Crotalus atrox	http://farm2.staticflickr.com/1275/1347727277_5dae0335df_s.jpg	(c) Jerry Oldenettel, some rights reserved (CC BY-NC-SA)	51
Navarro County, TX	48349	http://www.inaturalist.org/observations?place_id=902	88	3	Eastern Phoebe	Sayornis phoebe	http://farm6.staticflickr.com/5009/5346970195_d0eac9966b_s.jpg	(c) Maggie.Smith, some rights reserved (CC BY-NC)	2
Walker County, TX	48471	http://www.inaturalist.org/observations?place_id=908	532	20978	Green Tree Frog	Hyla cinerea	http://farm3.staticflickr.com/2541/4006694337_bf14379e80_s.jpg	(c) GregTheBusker, some rights reserved (CC BY)	7
Ward County, TX	48475	http://www.inaturalist.org/observations?place_id=909	222	26036	Glossy Snake	Arizona elegans	http://farm5.staticflickr.com/4035/4421116573_1efea91acf_s.jpg	(c) Kerry Matz, some rights reserved (CC BY-NC-SA)	12
Palo Pinto County, TX	48363	http://www.inaturalist.org/observations?place_id=1210	225	26036	Brazos River Watersnake	Nerodia harteri	http://static.inaturalist.org/photos/189730/square.jpg?1350441520	(c) dianaterryhibbitts, some rights reserved (CC BY-NC), uploaded by Diana-Terry Hibbitts	4
Rockwall County, TX	48397	http://www.inaturalist.org/observations?place_id=1211	42	47158	Eastern Pondhawk	Erythemis simplicicollis	http://farm1.staticflickr.com/70/181189335_854bf8b2c4_s.jpg	(c) Roger Smith, some rights reserved (CC BY-NC-ND)	3
Sabine County, TX	48403	http://www.inaturalist.org/observations?place_id=1212	164	20978	Marbled Salamander	Ambystoma opacum	http://farm1.staticflickr.com/136/361937330_955c7dac89_s.jpg	(c) Patrick Coin, some rights reserved (CC BY-NC-SA)	10
Jackson County, TX	48239	http://www.inaturalist.org/observations?place_id=1203	33	26036	Timber Rattlesnake	Crotalus horridus	http://farm1.staticflickr.com/216/484186958_821c8f7e99_s.jpg	(c) Tad Arensmeier, some rights reserved (CC BY)	5
Kinney County, TX	48271	http://www.inaturalist.org/observations?place_id=1204	189	26036	Texas Horned Lizard	Phrynosoma cornutum	http://farm1.staticflickr.com/184/395828737_dc53a4b698_s.jpg	(c) Amy  Buthod, some rights reserved (CC BY-NC-SA)	11
Nolan County, TX	48353	http://www.inaturalist.org/observations?place_id=1209	22	3	Sandhill Crane	Grus canadensis	http://farm4.staticflickr.com/3529/3189546578_c197968833_s.jpg	(c) Andrea Westmoreland, some rights reserved (CC BY-SA)	1
Parker County, TX	48367	http://www.inaturalist.org/observations?place_id=1279	2183	26036	Texas Spiny Lizard	Sceloporus olivaceus	http://farm2.staticflickr.com/1121/4731885171_44da201ef4_s.jpg	(c) Matthew High, some rights reserved (CC BY-NC)	19
Andrews County, TX	48003	http://www.inaturalist.org/observations?place_id=1546	284	26036	Texas Horned Lizard	Phrynosoma cornutum	http://farm1.staticflickr.com/184/395828737_dc53a4b698_s.jpg	(c) Amy  Buthod, some rights reserved (CC BY-NC-SA)	21
Baylor County, TX	48023	http://www.inaturalist.org/observations?place_id=1548	14	26036	Western Diamondback Rattlesnake	Crotalus atrox	http://farm2.staticflickr.com/1275/1347727277_5dae0335df_s.jpg	(c) Jerry Oldenettel, some rights reserved (CC BY-NC-SA)	2
